OBJECTID,GEOID10,STATE,COUNTY,TRACT,STUSAB,STATE_NAME,Shape__Area,Shape__Length
91,01097002800,01,097,002800,AL,Alabama,4675903.2578125,8812.03520035924
92,01097002600,01,097,002600,AL,Alabama,4602276.3984375,9332.52621813256
93,01079979100,01,079,979100,AL,Alabama,282229797.1875,78340.7461154964
94,01125011600,01,125,011600,AL,Alabama,7802895.9375,16683.2872323146
95,01125011800,01,125,011800,AL,Alabama,5506255.02734375,10005.8989937967
96,01125012303,01,125,012303,AL,Alabama,17797834.1367188,20181.8800457839
97,01125010404,01,125,010404,AL,Alabama,8095469.66015625,19049.0024270016
98,01125010403,01,125,010403,AL,Alabama,6342734.765625,15131.4514182265
99,01093964400,01,093,964400,AL,Alabama,478518409.601563,137426.964700459
100,01093964500,01,093,964500,AL,Alabama,430314471.191406,128128.325731802
101,01097001502,01,097,001502,AL,Alabama,1150330.72460938,5221.06019155337
102,01097001501,01,097,001501,AL,Alabama,1637906.88085938,5841.07282736923
103,01097001400,01,097,001400,AL,Alabama,2356421.39453125,6713.75965065964
104,01097001302,01,097,001302,AL,Alabama,2597680.78125,6341.09412124537
105,01097001002,01,097,001002,AL,Alabama,1970852.9765625,5975.26591130005
106,01015000800,01,015,000800,AL,Alabama,5273830.328125,15252.7328509235
107,01105687000,01,105,687000,AL,Alabama,884117824.394531,186907.11818538
108,01097000600,01,097,000600,AL,Alabama,2897393.05078125,8177.34525028498
109,01015000700,01,015,000700,AL,Alabama,66502731.4960938,47600.6105635675
110,01071950600,01,071,950600,AL,Alabama,417616118.257813,115771.177443336
111,01051031000,01,051,031000,AL,Alabama,33304126.0859375,28684.2058055704
112,01051031300,01,051,031300,AL,Alabama,51034382.1484375,42267.9913529511
113,01097000401,01,097,000401,AL,Alabama,2177493.49609375,6537.75289833953
114,01097000200,01,097,000200,AL,Alabama,2705100.1953125,7074.61303499205
115,01049960900,01,049,960900,AL,Alabama,194940598.308594,70671.1871378606
116,01015002101,01,015,002101,AL,Alabama,19929894.5585938,25045.0591573455
117,01097003402,01,097,003402,AL,Alabama,19104810.3867188,18729.1522887371
118,01129044200,01,129,044200,AL,Alabama,555584598.960938,120812.60268963
119,01097001200,01,097,001200,AL,Alabama,78407665.6132813,54476.4937020671
120,01017954300,01,017,954300,AL,Alabama,188792663.917969,75463.1526473908
121,01025957902,01,025,957902,AL,Alabama,152306988.074219,80268.150444184
122,01115040203,01,115,040203,AL,Alabama,136005044.625,62076.9210954948
123,01109189100,01,109,189100,AL,Alabama,90075498.453125,50688.4405654045
124,01081040604,01,081,040604,AL,Alabama,32539943.1367188,29163.2249547625
125,01011952200,01,011,952200,AL,Alabama,560515929.59375,130033.492711674
126,01085780800,01,085,780800,AL,Alabama,570209901.007813,156030.709381671
127,01063060200,01,063,060200,AL,Alabama,833336997.898438,250751.895342663
128,01037961000,01,037,961000,AL,Alabama,360553847.355469,106297.805491968
129,01081041300,01,081,041300,AL,Alabama,6838192.63671875,13781.8582413946
130,01081040800,01,081,040800,AL,Alabama,1136146.53515625,5712.59154002007
131,01081040700,01,081,040700,AL,Alabama,8200447.54296875,12185.0371423076
132,01081040300,01,081,040300,AL,Alabama,2476768.60546875,8356.88804163056
133,01081040200,01,081,040200,AL,Alabama,8817843.04296875,18297.2556652662
134,01081041100,01,081,041100,AL,Alabama,66202981.4453125,42432.9990129129
135,01101002100,01,101,002100,AL,Alabama,4514580.6171875,8670.32923318988
136,01101000500,01,101,000500,AL,Alabama,2380145.4609375,6625.61223548684
137,01101002900,01,101,002900,AL,Alabama,7019629.10546875,12010.2473686152
138,01009050500,01,009,050500,AL,Alabama,365266321.691406,133063.926791804
139,01133965700,01,133,965700,AL,Alabama,108792937.390625,51452.4428705205
140,01113030200,01,113,030200,AL,Alabama,2150134.12109375,8904.52057379781
141,01099076000,01,099,076000,AL,Alabama,190830603.398438,63855.7662134005
142,01101000600,01,101,000600,AL,Alabama,2406937.8359375,7985.11779703212
143,01101005902,01,101,005902,AL,Alabama,7778611.30078125,15573.677020112
144,01101000200,01,101,000200,AL,Alabama,2488955.29296875,8760.62533741349
145,01101000100,01,101,000100,AL,Alabama,3254173.86328125,9207.48325234105
146,01101001100,01,101,001100,AL,Alabama,5016006,9828.83967256862
147,01101001000,01,101,001000,AL,Alabama,5802158.38671875,15198.3757336072
148,01101005603,01,101,005603,AL,Alabama,13957043.2851563,17148.2951337816
149,01101000300,01,101,000300,AL,Alabama,39634294.578125,33437.7643104834
150,01101006000,01,101,006000,AL,Alabama,170345962.644531,87719.1906800008
151,01065040400,01,065,040400,AL,Alabama,332333933.191406,117662.930113167
152,01075030100,01,075,030100,AL,Alabama,716526463.5625,142355.284014702
153,01031010900,01,031,010900,AL,Alabama,27827268.4003906,26484.9672231371
154,01053970400,01,053,970400,AL,Alabama,625650255.128906,127419.521284456
155,01023956800,01,023,956800,AL,Alabama,1061156304.12891,243421.521627445
156,01111000500,01,111,000500,AL,Alabama,179394274.796875,76031.4721624084
157,01057020300,01,057,020300,AL,Alabama,529677300.394531,127911.094537174
158,01043965000,01,043,965000,AL,Alabama,34609065.7578125,27012.1256795149
159,01043964800,01,043,964800,AL,Alabama,14004381.7890625,15808.6160426422
160,02013000100,02,013,000100,AK,Alaska,119262543570.531,4260764.18832434
161,02016000100,02,016,000100,AK,Alaska,82562438816.6172,6415296.13756657
162,02185000200,02,185,000200,AK,Alaska,1873975644429.77,8475939.92043589
163,02105000300,02,105,000300,AK,Alaska,101057319432.25,2413762.39730624
164,02188000100,02,188,000100,AK,Alaska,673170994034.813,5386062.01308743
165,02090001100,02,090,001100,AK,Alaska,16893712878.4688,820625.62454462
166,02090000100,02,090,000100,AK,Alaska,8546483.96875,13134.8437994087
167,02090000200,02,090,000200,AK,Alaska,25533472.53125,24434.377875027
168,02198940100,02,198,940100,AK,Alaska,1701732438.48438,199745.699535405
169,02198000100,02,198,000100,AK,Alaska,56864505127.7422,1324436.44050653
170,02180000100,02,180,000100,AK,Alaska,390430370764.422,6063842.86035823
171,02170000401,02,170,000401,AK,Alaska,264873488.375,88674.8288313475
172,02170000701,02,170,000701,AK,Alaska,205431550.953125,75914.5407389202
173,02275000300,02,275,000300,AK,Alaska,29041002413.6406,948503.259591262
174,02122000100,02,122,000100,AK,Alaska,120425624383.727,1941537.71532179
175,02290000200,02,290,000200,AK,Alaska,634547164581.109,7014141.29744796
176,02100000100,02,100,000100,AK,Alaska,26645381655.7578,1209616.2589117
177,02050000300,02,050,000300,AK,Alaska,218231433784.594,3002381.2613641
178,02020000300,02,020,000300,AK,Alaska,1455193557.39063,262475.770598106
179,02020000600,02,020,000600,AK,Alaska,16447512.5,27063.8168157971
180,02020000702,02,020,000702,AK,Alaska,8981644.390625,12590.0107122096
181,02020000703,02,020,000703,AK,Alaska,12622168.828125,18106.3844072824
182,02020001000,02,020,001000,AK,Alaska,7518669.3125,12590.5387074956
183,02020001900,02,020,001900,AK,Alaska,19314580.328125,18694.7780463953
184,02020002000,02,020,002000,AK,Alaska,5689501.078125,10106.7670878801
185,04019002202,04,019,002202,AZ,Arizona,5733055.49609375,10216.2467981261
186,04019002501,04,019,002501,AZ,Arizona,9431754.765625,20950.7682168001
187,04019941000,04,019,941000,AZ,Arizona,7971226.23046875,19787.5991300387
188,04019001200,04,019,001200,AZ,Arizona,5723886.30859375,10256.1328363019
189,04019004115,04,019,004115,AZ,Arizona,4431918.39453125,8925.85498043365
190,04019004504,04,019,004504,AZ,Arizona,13107421.140625,17235.9618141979
191,04019004116,04,019,004116,AZ,Arizona,1783571.9375,6172.32648603204
192,04019410502,04,019,410502,AZ,Arizona,83304781.109375,36812.746838421
193,04019003501,04,019,003501,AZ,Arizona,4531575.88671875,10644.5805887506
194,04019002201,04,019,002201,AZ,Arizona,4762821.484375,10260.0648786036
195,04019004122,04,019,004122,AZ,Arizona,4656044.7890625,8694.55825755339
196,04019000800,04,019,000800,AZ,Arizona,4473317.39453125,10547.875378869
197,04019002300,04,019,002300,AZ,Arizona,3773034.52734375,7950.50608466155
198,04019940900,04,019,940900,AZ,Arizona,403281299.917969,95753.6308201596
199,04019000400,04,019,000400,AZ,Arizona,2617147.03125,7527.1079828793
200,04017965300,04,017,965300,AZ,Arizona,777719644.992188,142097.673291728
201,04017963300,04,017,963300,AZ,Arizona,1083221991.95313,175115.245651774
202,04019004117,04,019,004117,AZ,Arizona,6652715.69921875,16036.2585674551
203,04019004067,04,019,004067,AZ,Arizona,2595373.74609375,6778.05151816944
204,04019000100,04,019,000100,AZ,Arizona,1083748.5078125,4970.7579397332
205,04017960500,04,017,960500,AZ,Arizona,3899563336.38281,328470.533073596
206,04019000300,04,019,000300,AZ,Arizona,1763211.28515625,6632.90864817958
207,04019001801,04,019,001801,AZ,Arizona,3406957.609375,8688.20897133919
208,04019001303,04,019,001303,AZ,Arizona,1333480.9375,4714.4910243159
209,04019002901,04,019,002901,AZ,Arizona,3619416.87890625,7616.48259119451
210,04019000200,04,019,000200,AZ,Arizona,2725279.5546875,7329.6269948652
211,04019004011,04,019,004011,AZ,Arizona,5153948.73046875,10280.7935613237
212,04019004613,04,019,004613,AZ,Arizona,5936907.984375,11621.4776684697
213,04019003802,04,019,003802,AZ,Arizona,4053881.80078125,8639.95469524292
214,04019001302,04,019,001302,AZ,Arizona,2340065.29296875,6278.74810749951
215,04019004112,04,019,004112,AZ,Arizona,3017574.703125,8537.067999291
216,04012940300,04,012,940300,AZ,Arizona,1459585224.41797,224616.492525316
217,04012020100,04,012,020100,AZ,Arizona,7407640823.5,466292.588286462
218,04027000100,04,027,000100,AZ,Arizona,5692508.28515625,11082.9030836672
219,04027011600,04,027,011600,AZ,Arizona,59914184.9804688,44820.8927054684
220,04027011501,04,027,011501,AZ,Arizona,141533346.386719,89053.7893106389
221,04007940400,04,007,940400,AZ,Arizona,3800544716.81641,425309.356737399
222,04007000900,04,007,000900,AZ,Arizona,25015834.6015625,22760.2761663449
223,04007001100,04,007,001100,AZ,Arizona,34196812.5585938,35771.7695561576
224,04025002100,04,025,002100,AZ,Arizona,5911942438.21094,478410.120766918
225,04025001601,04,025,001601,AZ,Arizona,77347602.0039063,41382.5048034137
226,04025000606,04,025,000606,AZ,Arizona,9692882.8125,14352.4526730623
227,04025000900,04,025,000900,AZ,Arizona,7169097.0390625,14514.2528168299
228,04027011202,04,027,011202,AZ,Arizona,755159388.511719,165314.831592984
229,04027011403,04,027,011403,AZ,Arizona,4084403.05078125,10326.6806419201
230,04027010913,04,027,010913,AZ,Arizona,33688265.9492188,33895.9210860925
231,04027012100,04,027,012100,AZ,Arizona,9293962569.94922,492657.92362773
232,04027000700,04,027,000700,AZ,Arizona,4544342.0859375,9099.3697653509
233,04021000310,04,021,000310,AZ,Arizona,12293072.671875,16337.4828844073
234,04021000901,04,021,000901,AZ,Arizona,12879649.1484375,18402.3303589898
235,04021002103,04,021,002103,AZ,Arizona,1178694221.02344,192560.97455916
236,04021001900,04,021,001900,AZ,Arizona,160485416.949219,76908.3403334933
237,04021001500,04,021,001500,AZ,Arizona,43961129.7617188,32176.4762880541
238,04021001000,04,021,001000,AZ,Arizona,52743869.171875,31368.4984171102
239,04021000400,04,021,000400,AZ,Arizona,134928192.222656,65961.9513133202
240,04021000700,04,021,000700,AZ,Arizona,75963766.9804688,41807.4910694759
241,04021002300,04,021,002300,AZ,Arizona,1402580016.28906,253633.355587626
242,04005002300,04,005,002300,AZ,Arizona,19051765953.5703,971565.298590819
243,04005002200,04,005,002200,AZ,Arizona,7204218028.24219,688163.806990017
244,04005945200,04,005,945200,AZ,Arizona,18633163.0820313,24689.2760201489
245,04005945000,04,005,945000,AZ,Arizona,6093726989.20313,578899.73609046
246,04005942202,04,005,942202,AZ,Arizona,4539261555.46484,301799.394122063
247,04011960300,04,011,960300,AZ,Arizona,1628031766.41016,221914.382288845
248,04011960100,04,011,960100,AZ,Arizona,4764973045.07031,346176.759764823
249,04023966302,04,023,966302,AZ,Arizona,7920758.12109375,19698.9698108582
250,04023966402,04,023,966402,AZ,Arizona,3433276.33984375,8376.58512468344
251,04005945100,04,005,945100,AZ,Arizona,8917701766.16016,588441.918080459
252,04005000900,04,005,000900,AZ,Arizona,60150604.5390625,41532.1478705594
253,04013422641,04,013,422641,AZ,Arizona,11097374.5195313,15378.7239902326
254,04013319705,04,013,319705,AZ,Arizona,5535908.69921875,9505.33038119969
255,04013319202,04,013,319202,AZ,Arizona,1906638.06640625,5878.71520222507
256,04013050609,04,013,050609,AZ,Arizona,15705590.3007813,25529.893229539
257,04013050607,04,013,050607,AZ,Arizona,119579799.671875,67541.6447262331
258,04013093001,04,013,093001,AZ,Arizona,2084085.9140625,6709.64716687614
259,04013422203,04,013,422203,AZ,Arizona,3806978.94921875,7926.10693858621
260,04013113100,04,013,113100,AZ,Arizona,1878590.94140625,5815.44510151236
261,04013111700,04,013,111700,AZ,Arizona,3751601.43359375,7743.58026329043
262,04013319104,04,013,319104,AZ,Arizona,1853194.84375,5763.56191507729
263,04013040502,04,013,040502,AZ,Arizona,29960051.9335938,27873.4751286739
264,04013115300,04,013,115300,AZ,Arizona,5947311.60546875,11071.6157584184
265,04013092900,04,013,092900,AZ,Arizona,3795313.875,7797.30846819272
266,04013420206,04,013,420206,AZ,Arizona,21987016.5546875,20935.041521123
267,04013115400,04,013,115400,AZ,Arizona,3740892.64453125,7557.55997794823
268,04013117300,04,013,117300,AZ,Arizona,11788283.4570313,15711.6857155342
269,04013061200,04,013,061200,AZ,Arizona,5671954.53125,13822.9705888638
270,04013061300,04,013,061300,AZ,Arizona,5370938.9453125,13633.4972708754
271,04013318400,04,013,318400,AZ,Arizona,12418988.4453125,19059.484106136
272,04013109003,04,013,109003,AZ,Arizona,1394740.3515625,4808.03536169712
273,04013109002,04,013,109002,AZ,Arizona,1359799.03125,4766.27411895112
274,04013071910,04,013,071910,AZ,Arizona,3712014.81640625,7557.91359268685
275,04013106802,04,013,106802,AZ,Arizona,2711285.765625,6673.39874813316
276,04013106003,04,013,106003,AZ,Arizona,1358321.52734375,4753.89006807028
277,04013105503,04,013,105503,AZ,Arizona,939453.8828125,3903.59916336415
278,04013105501,04,013,105501,AZ,Arizona,1859803.16015625,5862.43749753297
279,04009961201,04,009,961201,AZ,Arizona,32303943.6914063,28559.7881297813
280,04013112513,04,013,112513,AZ,Arizona,11181833.2421875,15426.8783633255
281,04013112512,04,013,112512,AZ,Arizona,16855659.8398438,18229.5406252846
282,04013104402,04,013,104402,AZ,Arizona,3728600.53515625,7733.41561519011
283,04013104401,04,013,104401,AZ,Arizona,3683120.46875,7682.44576091293
284,04013104205,04,013,104205,AZ,Arizona,5049601.3984375,10605.960627207
285,04013082024,04,013,082024,AZ,Arizona,4604688.8359375,8628.77997861329
286,04013092401,04,013,092401,AZ,Arizona,1860808.9296875,5833.2167904511
287,04013082208,04,013,082208,AZ,Arizona,27267516.9101563,21810.1615840823
288,04013093104,04,013,093104,AZ,Arizona,5662873.16796875,10508.5370592987
289,04003000301,04,003,000301,AZ,Arizona,26035719.2421875,25050.5913119443
290,04013071913,04,013,071913,AZ,Arizona,3120219.9375,7654.66260369149
291,04013421304,04,013,421304,AZ,Arizona,3346403.0546875,8758.06197629164
292,04013523102,04,013,523102,AZ,Arizona,3731998.31640625,7734.24361410052
293,04013941100,04,013,941100,AZ,Arizona,130521198.183594,45834.9943503294
294,04003001702,04,003,001702,AZ,Arizona,88752052.3632813,50763.7461439608
295,04003000600,04,003,000600,AZ,Arizona,838948884.09375,214651.149876812
296,04013113203,04,013,113203,AZ,Arizona,1822453.50390625,5767.48547971916
297,04013614700,04,013,614700,AZ,Arizona,21691594.390625,27007.4950133694
298,04013117200,04,013,117200,AZ,Arizona,9544555.2421875,12683.0318532471
299,04013061024,04,013,061024,AZ,Arizona,20871160.828125,25383.7105615611
300,04003001100,04,003,001100,AZ,Arizona,205107536.871094,86150.4832905104
301,04015953900,04,015,953900,AZ,Arizona,53038949.0507813,50228.8697954472
302,04013107300,04,013,107300,AZ,Arizona,3714628.62109375,7696.85365292234
303,04013116900,04,013,116900,AZ,Arizona,4600178.56640625,8603.46919324782
304,04013113801,04,013,113801,AZ,Arizona,7677206.0546875,17909.8781859566
305,04013112509,04,013,112509,AZ,Arizona,8073514.953125,15194.2966614902
306,04013060902,04,013,060902,AZ,Arizona,2110335.703125,7482.51053852272
307,04013060801,04,013,060801,AZ,Arizona,5322414.16015625,10940.6831843661
308,04015951602,04,015,951602,AZ,Arizona,4109084.7578125,9798.56778513628
309,04013114000,04,013,114000,AZ,Arizona,3769426.890625,7771.39339790343
310,04013050604,04,013,050604,AZ,Arizona,445220015.96875,125370.842873278
311,04013107400,04,013,107400,AZ,Arizona,3729570.04296875,7732.38499009266
312,04015955000,04,015,955000,AZ,Arizona,165262560.394531,79739.1021998197
313,04015951900,04,015,951900,AZ,Arizona,14362906.5546875,21331.6683026702
314,04015952400,04,015,952400,AZ,Arizona,449316086.3125,118317.950904903
315,04015954800,04,015,954800,AZ,Arizona,15283073392.0195,649266.796448292
316,04015940400,04,015,940400,AZ,Arizona,2691659939.11328,269342.742878705
317,04013113900,04,013,113900,AZ,Arizona,3838309.55859375,7830.47245342692
318,04013114100,04,013,114100,AZ,Arizona,1879512.5,5792.29893875039
319,04013114200,04,013,114200,AZ,Arizona,1848740.4765625,5836.04000879856
320,04013723305,04,013,723305,AZ,Arizona,1883603444.81641,275648.061059786
321,04013817600,04,013,817600,AZ,Arizona,64772011.9492188,53066.0564122121
322,04013109300,04,013,109300,AZ,Arizona,3697416.89453125,7715.14011432865
323,04013421501,04,013,421501,AZ,Arizona,1905670.20703125,5874.30776799314
324,04013421303,04,013,421303,AZ,Arizona,2610042.01953125,7695.25812256007
325,04013105502,04,013,105502,AZ,Arizona,923935.140625,3837.47472569187
326,04013114800,04,013,114800,AZ,Arizona,7777042.5,11906.3539678077
327,04013114900,04,013,114900,AZ,Arizona,4053769.265625,8393.85226287216
328,04013421502,04,013,421502,AZ,Arizona,1901356.30078125,5866.11700505381
329,04013421400,04,013,421400,AZ,Arizona,3658067.65234375,7681.0186558589
330,04013421302,04,013,421302,AZ,Arizona,3594132.7890625,7570.25742972812
331,04013318800,04,013,318800,AZ,Arizona,3702533.140625,7772.19259698573
332,04013115801,04,013,115801,AZ,Arizona,1869711.30859375,5793.97987865664
333,04013116500,04,013,116500,AZ,Arizona,3719781.79296875,7717.29603539981
334,04013523104,04,013,523104,AZ,Arizona,3752337.671875,7762.07310195784
335,04013108902,04,013,108902,AZ,Arizona,2184533.27734375,6186.42822077948
336,04013092500,04,013,092500,AZ,Arizona,3798506.875,7778.32972237392
337,04013217201,04,013,217201,AZ,Arizona,2987833.26953125,7191.63182800112
338,04013112100,04,013,112100,AZ,Arizona,3732947.1640625,7722.95911272121
339,04013109200,04,013,109200,AZ,Arizona,3744896.68359375,7754.86017905662
340,04001970502,04,001,970502,AZ,Arizona,6688263587.96875,449526.157578996
341,04001970200,04,001,970200,AZ,Arizona,7659109878.49219,516392.43348087
342,04001945100,04,001,945100,AZ,Arizona,2419070566.14453,340199.187762024
343,04013218000,04,013,218000,AZ,Arizona,3764386.37890625,7711.51367412793
344,04013110100,04,013,110100,AZ,Arizona,3734179.84375,7725.43182306376
345,04013113300,04,013,113300,AZ,Arizona,3731418.4296875,7735.79785094806
346,04013103210,04,013,103210,AZ,Arizona,3376277.63671875,7568.26020047573
347,04013522800,04,013,522800,AZ,Arizona,22416460.2773438,20142.4417246291
348,04013092600,04,013,092600,AZ,Arizona,3627481.359375,7612.42439258634
349,04013941300,04,013,941300,AZ,Arizona,315022328.15625,96236.6865512625
350,04013115200,04,013,115200,AZ,Arizona,10413239.8554688,14864.3451891092
351,04013107201,04,013,107201,AZ,Arizona,1872438.33203125,5791.20817000807
352,04013422401,04,013,422401,AZ,Arizona,3721628.58984375,7713.10833186212
353,05107480600,05,107,480600,AR,Arkansas,1452917105.84375,301310.797376556
354,05107480400,05,107,480400,AR,Arkansas,31294237.546875,29529.6551129782
355,05143010200,05,143,010200,AR,Arkansas,15618849.7851563,16559.6671493733
356,05143010302,05,143,010302,AR,Arkansas,16454104.3789063,17534.1895878435
357,05143011200,05,143,011200,AR,Arkansas,2829312.328125,8089.48547029733
358,05143011101,05,143,011101,AR,Arkansas,28539902.625,30090.0863591964
359,05131000800,05,131,000800,AR,Arkansas,3707381.765625,9114.56228232986
360,05143010301,05,143,010301,AR,Arkansas,13616926.4101563,17224.48873498
361,05143010600,05,143,010600,AR,Arkansas,13340553.0859375,17231.549551577
362,05131000300,05,131,000300,AR,Arkansas,10030168.6289063,19685.9924351082
363,05131000200,05,131,000200,AR,Arkansas,27306893.3828125,24660.4527392081
364,05027950200,05,027,950200,AR,Arkansas,583015361.746094,136966.294414461
365,05081030102,05,081,030102,AR,Arkansas,421478775.171875,160190.572361511
366,05053470300,05,053,470300,AR,Arkansas,898224838.675781,191944.735551419
367,05015950300,05,015,950300,AR,Arkansas,155419804.273438,82816.4181305008
368,05023480300,05,023,480300,AR,Arkansas,48950528.9414063,45959.7961627846
369,05123960400,05,123,960400,AR,Arkansas,35018549.4726563,36444.6429563982
370,05123960600,05,123,960600,AR,Arkansas,59263298.1875,44984.7362597212
371,05017080300,05,017,080300,AR,Arkansas,104076940.765625,64384.7103655446
372,05091020500,05,091,020500,AR,Arkansas,8634478.2734375,12088.5764511237
373,05119003001,05,119,003001,AR,Arkansas,4715560.8671875,11056.7188786001
374,05039970300,05,039,970300,AR,Arkansas,91134243.9101563,61929.1471145123
375,05119000200,05,119,000200,AR,Arkansas,25893544.0859375,25809.2889983354
376,05001480400,05,001,480400,AR,Arkansas,91268783.2460938,45904.1043883219
377,05035030703,05,035,030703,AR,Arkansas,68345469.8007813,41340.6189064456
378,05061950300,05,061,950300,AR,Arkansas,30409989.1171875,29688.2393334367
379,05139951000,05,139,951000,AR,Arkansas,17453430.5429688,17488.5318417662
380,05139950900,05,139,950900,AR,Arkansas,13447573.9921875,18714.570105563
381,05099090200,05,099,090200,AR,Arkansas,542821663.636719,139665.466275939
382,05041950100,05,041,950100,AR,Arkansas,1961745299.87109,389161.038865334
383,05041950200,05,041,950200,AR,Arkansas,524298691.386719,121987.288449764
384,05051011500,05,051,011500,AR,Arkansas,4629100.70703125,17169.6276051055
385,05051010700,05,051,010700,AR,Arkansas,14703836.0703125,21212.010717088
386,05051010800,05,051,010800,AR,Arkansas,18710778.1601563,25618.7668759337
387,05035030600,05,035,030600,AR,Arkansas,745661417.988281,177535.409537682
388,05115951300,05,115,951300,AR,Arkansas,29626033.3007813,31615.8899048923
389,05115951600,05,115,951600,AR,Arkansas,88575019.0742188,44301.0019860095
390,05145070800,05,145,070800,AR,Arkansas,16479897.125,19769.4493761119
391,05119004600,05,119,004600,AR,Arkansas,4447661.0703125,8758.44574955488
392,05119004700,05,119,004700,AR,Arkansas,3228607.39453125,7357.67965199207
393,05089960202,05,089,960202,AR,Arkansas,210053719.652344,123042.429359063
394,05075470100,05,075,470100,AR,Arkansas,434473345.136719,145601.946160703
395,05119001800,05,119,001800,AR,Arkansas,3777070.1640625,8045.35043822929
396,05031000101,05,031,000101,AR,Arkansas,4551470.90625,10044.4063494077
397,05031000502,05,031,000502,AR,Arkansas,102949190.199219,45765.9527928922
398,05031000602,05,031,000602,AR,Arkansas,6646574.546875,13607.102023866
399,05119002800,05,119,002800,AR,Arkansas,14288149.1992188,16537.4513980898
400,05119003605,05,119,003605,AR,Arkansas,33825299.0859375,34140.6097058079
401,05119002500,05,119,002500,AR,Arkansas,4808075.30078125,8849.90604346006
402,05045030702,05,045,030702,AR,Arkansas,4804218.33203125,11215.5010202781
403,05045030900,05,045,030900,AR,Arkansas,9102774.03125,13267.2358601843
404,05045030403,05,045,030403,AR,Arkansas,24702937.5507813,23887.0870533819
405,05047950200,05,047,950200,AR,Arkansas,325285305.285156,108782.774881973
406,05067480400,05,067,480400,AR,Arkansas,1248996182.47266,192649.684919311
407,05043490400,05,043,490400,AR,Arkansas,169844443.558594,59275.5059665909
408,05043490300,05,043,490300,AR,Arkansas,90251369.1328125,76560.3468431128
409,05019953900,05,019,953900,AR,Arkansas,1521611601.38281,248531.774517996
410,05057480300,05,057,480300,AR,Arkansas,56124598.7109375,43490.1404160693
411,05073470100,05,073,470100,AR,Arkansas,594800666.359375,137298.360950968
412,05029950300,05,029,950300,AR,Arkansas,125278968.320313,64910.1848855524
413,05055480700,05,055,480700,AR,Arkansas,31348707.5976563,28145.1468789604
414,05055480500,05,055,480500,AR,Arkansas,29935154.125,28780.7338755837
415,05093011100,05,093,011100,AR,Arkansas,81882629.4570313,47735.5604203277
416,05093010800,05,093,010800,AR,Arkansas,642717739.578125,105751.453231754
417,05093010700,05,093,010700,AR,Arkansas,981913926.390625,233691.151022912
418,05033020501,05,033,020501,AR,Arkansas,57432565.0429688,37554.7167023232
419,05007021101,05,007,021101,AR,Arkansas,23944812.9140625,20029.0210827714
420,05007020301,05,007,020301,AR,Arkansas,6802549.2890625,13829.2225002281
421,05113950400,05,113,950400,AR,Arkansas,49429931.2304688,34663.3807926894
422,05009790501,05,009,790501,AR,Arkansas,18283835.4023438,20502.0144937529
423,05011950300,05,011,950300,AR,Arkansas,266683242.996094,90630.2906078588
424,05069002500,05,069,002500,AR,Arkansas,394123661.804688,115896.131934274
425,05069002400,05,069,002400,AR,Arkansas,301859336.582031,92565.1141945402
426,05103950600,05,103,950600,AR,Arkansas,52385321.859375,36562.2838124157
427,05103950200,05,103,950200,AR,Arkansas,813488705.996094,157722.124977874
428,05071952000,05,071,952000,AR,Arkansas,85211843.8203125,49293.2246500365
429,05069001000,05,069,001000,AR,Arkansas,4449829.23046875,9284.67239386615
430,05069000502,05,069,000502,AR,Arkansas,46989937.4375,43517.6249191165
431,05083950500,05,083,950500,AR,Arkansas,34580547.796875,35521.6532353606
432,05063490600,05,063,490600,AR,Arkansas,39055637.6171875,33549.5473279942
433,05063490200,05,063,490200,AR,Arkansas,62797202.3632813,44237.1335770224
434,05059020200,05,059,020200,AR,Arkansas,23716036.6171875,24950.2946268473
435,05003960600,05,003,960600,AR,Arkansas,84983076.6796875,54631.8160166651
436,05133080300,05,133,080300,AR,Arkansas,27687047.5664063,38513.0138489263
437,05141460200,05,141,460200,AR,Arkansas,990696402.617188,152521.523040368
438,06011000500,06,011,000500,CA,California,291820040.222656,101079.751918155
439,06011000300,06,011,000300,CA,California,1584787572.39453,210302.803216935
440,06103001100,06,103,001100,CA,California,293313307.921875,76028.1213833211
441,06083002502,06,083,002502,CA,California,249025447.890625,83915.9254951155
442,06083002706,06,083,002706,CA,California,1891670.2265625,6650.33827912818
443,06083002705,06,083,002705,CA,California,1892683.09375,6609.91868278374
444,06083002702,06,083,002702,CA,California,2136352.83203125,6113.21258149173
445,06083002101,06,083,002101,CA,California,2064893.125,6106.94582885058
446,06083002404,06,083,002404,CA,California,1962285.41796875,5944.216869877
447,06083002403,06,083,002403,CA,California,1974070.9453125,5961.78432996521
448,06025011400,06,025,011400,CA,California,5659125.10546875,10253.2922138921
449,06025010400,06,025,010400,CA,California,8797526.85546875,12261.0192926291
450,06025010900,06,025,010900,CA,California,23002402.5117188,28623.4614896872
451,06025011300,06,025,011300,CA,California,182589835.90625,75729.5206950828
452,06025012200,06,025,012200,CA,California,7346658.2265625,12330.6329547754
453,06025012100,06,025,012100,CA,California,3767521.79296875,8581.12429761091
454,06025011900,06,025,011900,CA,California,318431330.355469,110664.445068132
455,06053014500,06,053,014500,CA,California,21614385.8398438,26159.1360384002
456,06053000502,06,053,000502,CA,California,4396466.1953125,10428.2791180176
457,06053001802,06,053,001802,CA,California,2330717.7265625,9817.60547866119
458,06005000102,06,005,000102,CA,California,759864146.917969,194781.921701725
